id,MSISID,LEVEL,URL,geometry_wkt
28493,4166-BT-RSG-0006,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-RSG-0006.pdf,"LINESTRING (121.54133815055893 25.154761491216142, 121.5413075436947 25.15473187871445, 121.54128633625699 25.154708145128538, 121.5412625063057 25.154685775311112, 121.54123867636312 25.154663405489636, 121.5412051052469 25.154630756881005, 121.54117112822455 25.154597576474973, 121.54115011405305 25.154565505515464, 121.54113717635839 25.15454451776803, 121.54111686547316 25.15451601865873, 121.54110902397109 25.154505015892916, 121.54109882916116 25.154485976490815, 121.54107686078153 25.154452743780237, 121.54107401590073 25.1544487974738, 121.54105543257451 25.154418290324887, 121.54103871837894 25.154391176624493, 121.54103709952363 25.154388429791045, 121.5410329658885 25.154384517753336, 121.5410288322537 25.154380605715502, 121.5410269009856 25.15437892428666, 121.54102465021944 25.154376964691618, 121.54102046818545 25.154373323667624, 121.54102032048618 25.154373260712354, 121.5410173818017 25.15437071685009, 121.54101002554329 25.154367042282935, 121.54100266928533 25.154363367715426, 121.54098315569318 25.154358202816518, 121.54096364210268 25.15435303791499, 121.54092583164102 25.15434524442095)"
28494,4166-BT-RSG-0007,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-RSG-0007.pdf,"LINESTRING (121.54320967093578 25.15534625719853, 121.54321015246458 25.155339048243075, 121.54319435754465 25.155338463449443, 121.54318489830219 25.155338065149138, 121.54317645781337 25.155337758529466)"
28495,4166-BT-RSG-0009,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-RSG-0009.pdf,"LINESTRING (121.54129035963449 25.155759729994227, 121.54127694651163 25.155751100415973, 121.54126516906275 25.155744018641986, 121.54126055513026 25.155735124963282, 121.54125594119844 25.155726231284437, 121.54125459138679 25.15571795401684, 121.54125324157533 25.15570967674921, 121.54125300070747 25.155704926454213, 121.54125109691898 25.15566738072154, 121.54124919302848 25.15565033213345)"
28496,4166-BT-GDS-0047,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0047.pdf,"LINESTRING (121.54151936357852 25.155872246571267, 121.54151308591528 25.155865987459894, 121.54149636131125 25.155840823295847, 121.54147963671417 25.155815659129715, 121.54146311186815 25.155791028231768, 121.54144658702886 25.155766397331778, 121.54144226999578 25.155759264369216, 121.54143795296325 25.155752131406555, 121.54143725345159 25.155749835459375, 121.5414365539399 25.155747539512205, 121.54143569268106 25.15573893635836, 121.54143483142234 25.155730333204474, 121.54143108992454 25.155721453494237, 121.54142734842732 25.15571257378389, 121.54142504225752 25.155702802736588, 121.54142273608808 25.155693031689232, 121.54141519005117 25.15567458457203, 121.54140764401656 25.155656137454372, 121.541408697336 25.15564083536451, 121.5414097506552 25.155625533274623, 121.54140881964598 25.155602924030127, 121.54140788863722 25.15558031478558, 121.54140515556658 25.15556438871768, 121.54140242249669 25.155548462649673, 121.54140066332133 25.15554463628379)"
28497,4166-BT-GDS-0048,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0048.pdf,"LINESTRING (121.54140364570422 25.155946065223283, 121.54138034884534 25.155906549037823, 121.54136863535761 25.155886544945247, 121.5413651869081 25.15587839870555, 121.54135598856467 25.155856669539986, 121.54134334177802 25.15582679413343, 121.54133738987295 25.15581601806496, 121.54131919473078 25.155787016076328, 121.54129035963449 25.155759729994227)"
28498,4166-BT-GDS-0049,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0049.pdf,"LINESTRING (121.54124919302848 25.15565033213345, 121.54124804628503 25.15564006349614, 121.54124477041813 25.15562947806167, 121.5412414945518 25.155618892627082, 121.54124440658336 25.155605243525137, 121.54124731861432 25.155591594423104, 121.54124977283533 25.15558411756835, 121.54125222705605 25.15557664071354, 121.54125381314297 25.155572824688182, 121.54125539922975 25.15556900866281, 121.5412610980284 25.155561879259075, 121.54126501120122 25.155560314088923)"
28499,4166-BT-GDS-0050,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0050.pdf,"LINESTRING (121.54128501481978 25.155552076003882, 121.5412969724443 25.155547056112052, 121.54130891906227 25.15553942990302, 121.54131230234134 25.155538053870078, 121.54131568562029 25.155536677837045, 121.54132147754797 25.155528962630974, 121.54132726947496 25.15552124742469, 121.54133249259364 25.155503541759124, 121.54133751224165 25.15548652582692, 121.5413377157109 25.155485836093373, 121.54134061807457 25.155472809047343, 121.54134222828422 25.15546558173845, 121.5413446535775 25.15545469598454, 121.54134599282047 25.15544868488806, 121.54134674085611 25.155445327383386, 121.5413531173526 25.155419933397646, 121.54135949384651 25.155394539411617, 121.54135975536344 25.15538075058512, 121.54136001688033 25.155366961758606, 121.5413576865474 25.155354859341003, 121.54135593397753 25.155345757492896, 121.54135535621494 25.155342756923332, 121.5413497783822 25.15532964351591, 121.54134420055063 25.155316530108223, 121.54133517549067 25.15530828135069, 121.54132615043194 25.155300032592557, 121.54131770338805 25.155295263945725)"
28500,4166-BT-GDS-0051,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0051.pdf,"LINESTRING (121.54119532836992 25.155562292077576, 121.5411595469317 25.155568290984334, 121.54115480565623 25.155532867517366, 121.54115246948908 25.155515413315335, 121.54115155185804 25.15550639327597, 121.54114891289065 25.155484921542296, 121.54114608358951 25.15546190116489, 121.54114766539507 25.15545262536365, 121.54115104859467 25.15543278607703, 121.5411560135976 25.15540367098894, 121.54116068907595 25.15537638059585, 121.54116536455233 25.155349090202527, 121.54116558393126 25.155340359414815, 121.54116431110333 25.15533736689981)"
28501,4166-BT-GDS-0052,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0052.pdf,"LINESTRING (121.54117012936193 25.155268977198755, 121.54115635502136 25.155220932871348)"
28502,4166-BT-GDS-0053,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0053.pdf,"LINESTRING (121.54115635502136 25.155220932871348, 121.54115460192425 25.15521481813863)"
28503,4166-BT-GDS-0054,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0054.pdf,"LINESTRING (121.54115460192425 25.15521481813863, 121.5411494668476 25.155197377857007)"
28504,4166-BT-GDS-0055,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0055.pdf,"LINESTRING (121.54113636178502 25.155169342226113, 121.54112109019356 25.15513996425108)"
28505,4166-BT-GDS-0056,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0056.pdf,"LINESTRING (121.54040269973443 25.15469268530913, 121.54040273142174 25.154692639388916, 121.54035092376779 25.154685741532955, 121.54029911611931 25.154678843658775, 121.54029777716177 25.15465959329593)"
28506,4166-BT-GDS-0057,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0057.pdf,"LINESTRING (121.5404820985862 25.155090397539443, 121.54047944822575 25.155085073411023, 121.54047146041178 25.155073140587167, 121.5404674665054 25.15506717417505, 121.5404634725994 25.15506120776282, 121.54046062296922 25.155058548389356, 121.54044574335674 25.155044700542216)"
28507,4166-BT-GGR-0004,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GGR-0004.pdf,"LINESTRING (121.54110787878344 25.155053437700314, 121.5410916301802 25.155023930676673, 121.54107538158489 25.15499442365101, 121.5410683796348 25.15498113307154, 121.54106137768626 25.154967842491686, 121.54105256625134 25.154949096638763, 121.54104375481919 25.154930350785225, 121.54103603187785 25.154911014140197, 121.54102830893905 25.154891677494657, 121.54102569817938 25.154884464707052, 121.54102567813442 25.154884409328503)"
28508,4166-BT-GMS-0031,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GMS-0031.pdf,"LINESTRING (121.54061269777041 25.15464325772536, 121.54062164323882 25.154647423045194, 121.54063434690113 25.154654711842024, 121.54064705056493 25.154662000637742, 121.5406597542302 25.154669289432327, 121.54067245789703 25.15467657822579, 121.54068663384794 25.154685960631177, 121.54070080980104 25.154695343035172, 121.54072260472157 25.154711739385977, 121.5407443996479 25.15472813573345, 121.54076564281127 25.154739980402148, 121.54078754381177 25.1547498257192)"
28509,4166-BT-GMS-0032,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GMS-0032.pdf,"LINESTRING (121.5405551309658 25.15470968588428, 121.54055026040471 25.15470917740813, 121.5405369031955 25.154707767977474, 121.5405220177472 25.1547061972881, 121.540499937348 25.154703795207308, 121.54048518974274 25.15470219084405)"
28510,4166-BT-SSC-0001,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-SSC-0001.pdf,"LINESTRING (121.53797833089175 25.15453323944837, 121.53798470823776 25.154524913757626, 121.53799920642916 25.154505028119726, 121.53801370461589 25.154485142480432, 121.53802327344856 25.154471544605766)"
28511,4166-BT-GDS-0006,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0006.pdf,"LINESTRING (121.53802207361889 25.15396892091445, 121.53796319424542 25.15397919870391, 121.53792356024103 25.153998928385022, 121.53789067048787 25.154019925335174, 121.53786681774633 25.154044705389296, 121.53783840475543 25.15407279658793, 121.53783335804229 25.15407804347729)"
28512,4166-BT-GDS-0007,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0007.pdf,"LINESTRING (121.53796905941995 25.15398736726895, 121.53796658959186 25.15398779839353, 121.53792880412232 25.154006607880103, 121.53789734408412 25.15402669209522, 121.53787419791215 25.154050738112087, 121.53784578618594 25.15407882806208, 121.5378408211335 25.154083990052023)"
28513,4166-BT-GDS-0008,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0008.pdf,"LINESTRING (121.5381299966702 25.15395075328903, 121.53811662972663 25.153953194822353, 121.53809508700066 25.15395712969698, 121.53807787319025 25.153960273873523, 121.53805907053084 25.15396901906098, 121.53804026786871 25.1539777642461, 121.53805313921364 25.154010011924324, 121.53806130549721 25.154034429227, 121.53806389753133 25.154047351147266)"
28514,4166-BT-GDS-0009,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0009.pdf,"LINESTRING (121.53780623577724 25.154100381755136, 121.53777970690112 25.154140497824358, 121.53774993365336 25.154182068531995, 121.53773098068515 25.154216454506514, 121.5377046862397 25.15425757735157, 121.53768272687648 25.154298150396436, 121.5376653582199 25.15432915935068, 121.53764631057142 25.154365882958203, 121.5376312559458 25.15440365209797, 121.53761848762173 25.154430801016595)"
28515,4166-BT-GDS-0010,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0010.pdf,"LINESTRING (121.53759593999918 25.154434329034757, 121.53758619544882 25.154432302561226, 121.53761167178929 25.15436901087136)"
28516,4166-BT-GDS-0011,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0011.pdf,"LINESTRING (121.53759593999918 25.154434329034757, 121.53758574601163 25.154464460459433, 121.53757810784087 25.154496938763785, 121.5375708058667 25.15452791318652, 121.53756549435683 25.154551006340224, 121.53756287658298 25.154563475274117)"
28517,4166-BT-GDS-0012,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0012.pdf,"LINESTRING (121.53792108207298 25.154613199526793, 121.53793377146928 25.15459173421012)"
28518,4166-BT-GDS-0013,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0013.pdf,"LINESTRING (121.53797833089175 25.15453323944837, 121.53795965688693 25.15455761854546, 121.53794713120655 25.154573970937836)"
28519,4166-BT-GDS-0014,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0014.pdf,"LINESTRING (121.53774478569152 25.15470352850773, 121.5377587020403 25.154691145438566, 121.53776802413125 25.154683198862333, 121.53777473093798 25.154677202544555, 121.53778096460191 25.15467284598778, 121.5377863575657 25.15466737578919, 121.53779255487396 25.154661483908832, 121.53780156600278 25.15465307597335, 121.53781097784305 25.154644848213067, 121.53781719614251 25.154637953080208, 121.53782906919122 25.154627865593277, 121.5378394563781 25.1546196099032, 121.53784896638105 25.154612537159355, 121.53785737444115 25.154607506721337, 121.5378674249927 25.154601138356004, 121.53787307568513 25.154597986377713)"
28520,4166-BT-GDS-0015,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0015.pdf,"LINESTRING (121.53820477126186 25.15420474471058, 121.53822001148754 25.154193463386413, 121.53822646987834 25.15418868266869, 121.53823572238846 25.154183728828198, 121.53824497489786 25.154178774987138, 121.53825288321653 25.154172652402814, 121.5382607915344 25.154166529818074, 121.53827192307128 25.154160305237934, 121.53828305460699 25.154154080656987, 121.53829329839974 25.154148987791036, 121.5383035421916 25.154143894924385, 121.53831482686411 25.15413866285464, 121.53832611153564 25.15413343078403, 121.53833863744472 25.1541285101772, 121.5383511633528 25.154123589569327, 121.53836607492578 25.154119833915836, 121.53838098649784 25.154116078260852, 121.53839698834608 25.154112138082255, 121.5384129901933 25.154108197901945, 121.53842766072616 25.154106023003106, 121.53844233125845 25.15410384810281, 121.53846042100696 25.154101028814676, 121.53846059945131 25.1541010010041)"
28521,4166-BT-GDS-0016,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GDS-0016.pdf,"LINESTRING (121.53846325555513 25.154125052184206, 121.5384664532028 25.154120321513144, 121.53846980060396 25.154114999155674, 121.53847445990031 25.154106781066798, 121.53848557047687 25.154112943871134, 121.53849259915225 25.154121478517126, 121.53849523833206 25.154128173391534)"
28522,4166-BT-GMS-0008,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GMS-0008.pdf,"LINESTRING (121.53787307568513 25.154597986377713, 121.53784429270245 25.15457353174557, 121.53779550807116 25.154532135392785, 121.53782061648101 25.154507403234245)"
28523,4166-BT-GMS-0009,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GMS-0009.pdf,"LINESTRING (121.53782398221884 25.15450408793117, 121.53784458053039 25.154483798274754)"
28524,4166-BT-GMS-0010,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-GMS-0010.pdf,"LINESTRING (121.53812523153958 25.154356653832362, 121.53812916475752 25.154352631976668, 121.53813820149138 25.154344047900437, 121.53814723822396 25.15433546382366, 121.53816078675676 25.1543212610798, 121.53817433528641 25.154307058334695, 121.5381875625495 25.154293446278654, 121.53819735407896 25.154283369902092)"
28525,4166-BT-GMS-0011,第二類,http://210.69.23.171/MSIS/PDF/4166-BT-GMS-0011.pdf,"LINESTRING (121.53823266206258 25.154267191229895, 121.5382283181332 25.154252766508222, 121.53822619945952 25.154246366668534, 121.53822356805433 25.15423885115682, 121.53822006280194 25.15423142257915, 121.53821628468009 25.15422453131288, 121.53821250655871 25.154217640046515, 121.53821237613856 25.154217422626093)"
28526,4166-BT-GMS-0012,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-GMS-0012.pdf,"LINESTRING (121.53821237613856 25.154217422626093, 121.53820477116308 25.154204744545932)"
28527,4166-BT-RSG-0003,第五類,http://210.69.23.171/MSIS/PDF/4166-BT-RSG-0003.pdf,"LINESTRING (121.53752136081043 25.154942817358428, 121.53751023880567 25.154939923658297, 121.53749911680143 25.154937029957303, 121.53749265726562 25.154934254750998, 121.53748619773005 25.15493147954442, 121.53748234454754 25.154923639247432, 121.53747849136549 25.154915798950338, 121.53747690271558 25.15490411357172, 121.537475314066 25.154892428193083, 121.53747414071591 25.15487365439689, 121.53747400936801 25.154871552808032)"
28528,4166-BT-RSG-0004,第四類,http://210.69.23.171/MSIS/PDF/4166-BT-RSG-0004.pdf,"LINESTRING (121.53805835193342 25.15442586979104, 121.53805206561914 25.154433411753143, 121.53805037869262 25.154435435631378)"
